Date,Store,Dept,Weekly_Sales
2013-01-11,1,27,1782.4042
2013-01-11,1,28,626.5707000000003
2013-01-11,1,29,4597.195899999999
2013-01-11,1,30,2451.353600000001
2013-01-11,1,31,2058.5150999999996
2013-01-11,1,32,4799.170000000002
2013-01-11,1,33,3585.2385
2013-01-11,1,34,8509.1926
2013-01-11,1,35,2010.8578000000007
2013-01-11,1,36,753.623
2013-01-11,1,37,2785.6488000000013
2013-01-11,1,38,77086.80749999998
2013-01-11,1,40,63066.433899999975
2013-01-11,1,41,384.77769999999987
2013-01-11,1,42,7722.902000000001
2013-01-11,1,44,4249.047799999998
2013-01-11,1,46,16764.8778
2013-01-11,1,48,805.18
2013-01-11,1,49,11454.9204
2013-01-11,1,52,1782.0672999999995
2013-01-11,1,55,11241.423999999999
2013-01-11,1,56,1027.8296999999998
2013-01-11,1,58,2572.097
2013-01-11,1,59,234.47470000000004
2013-01-11,1,60,1237.7300000000007
2013-01-11,1,67,7835.834700000002
2013-01-11,1,71,2455.238699999999
2013-01-11,1,72,37998.8379
2013-01-11,1,74,12751.918300000005
2013-01-11,1,79,34886.019400000034
2013-01-11,1,80,18586.947099999994
2013-01-11,1,81,30301.267599999992
2013-01-11,1,82,19212.901099999992
2013-01-11,1,83,6549.246700000004
2013-01-11,1,85,3164.3503999999975
2013-01-11,1,87,49064.89169999998
2013-01-11,1,90,90205.1951
2013-01-11,1,91,71171.5156
2013-01-11,1,92,100000.0
2013-01-11,1,93,81283.60699999993
2013-01-11,1,94,65823.38140000003
2013-01-11,1,95,100000.0
2013-01-11,1,96,29676.1235
2013-01-11,1,97,36443.25210000001
2013-01-11,1,98,11892.995200000003
2013-01-18,1,1,18616.09339999999
2013-01-18,1,2,43040.51239999999
2013-01-18,1,3,12448.898199999994
2013-01-18,1,4,35725.92860000003
2013-01-18,1,5,20128.64410000001
2013-01-18,1,6,2429.526999999999
2013-01-18,1,7,10349.712699999998
2013-01-18,1,8,35564.81650000002
2013-01-18,1,9,14330.836400000006
2013-01-18,1,10,24579.2093
2013-01-18,1,11,21693.054800000013
2013-01-18,1,12,7893.9612
2013-01-18,1,13,37773.27220000003
2013-01-18,1,14,14377.19549999999
2013-01-18,1,16,5874.386399999999
2013-01-18,1,17,8572.118599999998
2013-01-18,1,18,8537.567500000001
2013-01-18,1,19,960.3456
2013-01-18,1,20,3543.0798999999997
2013-01-18,1,21,7327.2975
2013-01-18,1,22,8044.522799999997
2013-01-18,1,23,15967.48399999999
2013-01-18,1,24,5151.1335
2013-01-18,1,25,6394.736399999997
2013-01-18,1,26,4554.783499999998
2013-01-18,1,27,1797.267899999999
2013-01-18,1,28,799.4181000000003
2013-01-18,1,29,5293.026300000002
2013-01-18,1,30,2619.869200000002
2013-01-18,1,31,2788.5490000000013
2013-01-18,1,32,4590.300500000006
2013-01-18,1,33,3514.3095999999987
2013-01-18,1,34,7982.386500000004
2013-01-18,1,35,1882.425100000001
2013-01-18,1,36,603.9019999999999
2013-01-18,1,37,2624.4953000000028
2013-01-18,1,38,75881.37439999991
2013-01-18,1,40,61123.49069999999
2013-01-18,1,41,449.2125000000001
2013-01-18,1,42,7521.660499999999
2013-01-18,1,44,4267.2657
2013-01-18,1,45,18.696600000000025
2013-01-18,1,46,16038.975600000012
2013-01-18,1,48,734.42
2013-01-18,1,49,11394.037799999996
2013-01-18,1,52,1793.0295999999985
2013-01-18,1,54,19.112800000000004
2013-01-18,1,55,11913.941000000006
2013-01-18,1,56,990.5512999999992
2013-01-18,1,58,2024.9059
2013-01-18,1,59,501.6948999999999
2013-01-18,1,60,784.2051999999998
2013-01-18,1,67,5741.233400000001
2013-01-18,1,71,2452.5128999999984
2013-01-18,1,72,38943.309799999995
2013-01-18,1,74,12101.851799999997
2013-01-18,1,79,32431.09620000003
2013-01-18,1,80,18141.082300000002
2013-01-18,1,81,30282.633000000016
2013-01-18,1,82,19583.4847
2013-01-18,1,83,6698.164300000004
2013-01-18,1,85,2946.082000000001
2013-01-18,1,87,43710.04259999996
2013-01-18,1,90,87977.89829999996
2013-01-18,1,91,67587.6392
2013-01-18,1,92,100000.0
2013-01-18,1,93,78448.60580000002
2013-01-18,1,94,65708.76140000005
2013-01-18,1,95,99732.13519999996
2013-01-18,1,96,29385.786699999993
2013-01-18,1,97,35850.44340000001
2013-01-18,1,98,11729.320400000008
2013-01-25,1,1,18500.176199999987
2013-01-25,1,2,42201.2611
2013-01-25,1,3,11958.415899999995
2013-01-25,1,4,34697.66070000003
2013-01-25,1,5,21302.84389999998
2013-01-25,1,6,2419.2376999999983
2013-01-25,1,7,11195.137900000003
2013-01-25,1,8,35306.684800000025
2013-01-25,1,9,14950.25400000001
2013-01-25,1,10,24476.624
2013-01-25,1,11,19660.35580000002
2013-01-25,1,12,8990.859600000005
2013-01-25,1,13,37619.896000000015
2013-01-25,1,14,13746.96100000001
2013-01-25,1,16,10246.083399999996
2013-01-25,1,17,8196.539400000001
2013-01-25,1,18,1615.4338999999995
2013-01-25,1,19,1030.8753000000004
2013-01-25,1,20,3859.7568999999985
2013-01-25,1,21,7049.368600000004
2013-01-25,1,22,6615.2770000000055
2013-01-25,1,23,14857.041599999995
2013-01-25,1,24,4149.8977
2013-01-25,1,25,6273.1972
2013-01-25,1,26,4593.609199999994
2013-01-25,1,27,1323.9414000000006
2013-01-25,1,28,662.0458000000002
2013-01-25,1,29,4296.288300000001
2013-01-25,1,30,2727.889500000001
2013-01-25,1,31,1996.3321000000003
2013-01-25,1,32,4861.404500000005
2013-01-25,1,33,3397.7937000000006
2013-01-25,1,34,8200.612700000005
2013-01-25,1,35,1870.0672000000006
2013-01-25,1,36,459.9827999999997
2013-01-25,1,37,2404.115400000003
2013-01-25,1,38,70653.80159999998
2013-01-25,1,40,60757.113999999994
2013-01-25,1,41,426.5827000000001
2013-01-25,1,42,7902.276800000003
2013-01-25,1,44,4123.9898
2013-01-25,1,46,16608.788300000004
2013-01-25,1,48,765.15
2013-01-25,1,49,11180.559400000004
2013-01-25,1,52,1811.475999999998
2013-01-25,1,54,19.33440000000001
2013-01-25,1,55,10366.294399999995
2013-01-25,1,56,1417.8193999999994
2013-01-25,1,58,1989.8287
2013-01-25,1,59,254.2144999999998
2013-01-25,1,60,866.862
2013-01-25,1,67,5154.493999999998
2013-01-25,1,71,2511.340499999997
2013-01-25,1,72,40664.09100000002
2013-01-25,1,74,11529.531799999995
2013-01-25,1,79,30420.335300000035
2013-01-25,1,80,17529.98390000001
2013-01-25,1,81,28862.9145
2013-01-25,1,82,17946.122100000008
2013-01-25,1,83,5994.855600000003
2013-01-25,1,85,2924.8393999999985
2013-01-25,1,87,45495.16219999996
2013-01-25,1,90,82176.01600000002
2013-01-25,1,91,60144.399800000036
2013-01-25,1,92,100000.0
2013-01-25,1,93,66919.48410000006
2013-01-25,1,94,63169.548599999995
2013-01-25,1,95,99961.73359999999
2013-01-25,1,96,30462.389199999994
2013-01-25,1,97,32053.071300000032
2013-01-25,1,98,10991.04600000002
2013-01-25,1,99,81.29780000000004
2013-02-01,1,1,25549.707600000016
2013-02-01,1,2,51012.040000000015
2013-02-01,1,3,12521.390200000002
2013-02-01,1,4,41031.27619999999
2013-02-01,1,5,29292.374099999997
2013-02-01,1,6,4848.222200000001
2013-02-01,1,7,18550.648499999996
2013-02-01,1,8,40311.39080000001
2013-02-01,1,9,23422.422600000013
2013-02-01,1,10,35789.80979999997
2013-02-01,1,11,25363.19239999999
2013-02-01,1,12,10577.156699999998
2013-02-01,1,13,43400.30529999998
2013-02-01,1,14,16703.90000000001
2013-02-01,1,16,14282.288300000004
2013-02-01,1,17,9938.85189999999
2013-02-01,1,18,3806.941400000002
2013-02-01,1,19,934.0081000000005
2013-02-01,1,20,4759.704599999998
2013-02-01,1,21,8159.0728999999965
2013-02-01,1,22,10072.444000000003
2013-02-01,1,23,21232.16639999999
2013-02-01,1,24,5870.635400000002
2013-02-01,1,25,10111.600199999997
2013-02-01,1,26,7489.729499999998
2013-02-01,1,27,1722.543300000001
2013-02-01,1,28,689.9898999999999
2013-02-01,1,29,5390.7393
2013-02-01,1,30,3471.7464999999993
2013-02-01,1,31,2090.0122000000006
2013-02-01,1,32,9000.039299999995
2013-02-01,1,33,6207.141099999999
2013-02-01,1,34,13078.309099999999
2013-02-01,1,35,2742.637200000003
2013-02-01,1,36,1078.3526000000006
2013-02-01,1,37,3155.7568000000006
2013-02-01,1,38,84744.84049999993
2013-02-01,1,40,66357.14119999997
2013-02-01,1,41,463.5099000000002
2013-02-01,1,42,8981.787099999994
2013-02-01,1,44,4905.488100000008
2013-02-01,1,45,21.501300000000025
2013-02-01,1,46,21427.6255
2013-02-01,1,48,949.2239000000002
2013-02-01,1,49,12826.739200000004
2013-02-01,1,52,2396.708299999998
2013-02-01,1,54,43.82080000000002
2013-02-01,1,55,14149.592300000004
2013-02-01,1,56,3251.1757000000007
2013-02-01,1,58,3058.3676
2013-02-01,1,59,249.21770000000006
2013-02-01,1,60,1145.1879999999996
2013-02-01,1,67,7446.7925
2013-02-01,1,71,4511.354999999995
2013-02-01,1,72,63258.0687
2013-02-01,1,74,12909.4375
2013-02-01,1,79,43512.29209999997
2013-02-01,1,80,18918.08839999999
2013-02-01,1,81,32187.668700000024
2013-02-01,1,82,20773.426199999994
2013-02-01,1,83,5912.044200000004
2013-02-01,1,85,3104.9171
2013-02-01,1,87,62879.88969999997
2013-02-01,1,90,89602.40030000005
2013-02-01,1,91,64582.8229
2013-02-01,1,92,100000.0
2013-02-01,1,93,77046.4421
2013-02-01,1,94,63430.78990000004
2013-02-01,1,95,100000.0
2013-02-01,1,96,32855.233399999976
2013-02-01,1,97,33898.22499999998
2013-02-01,1,98,12693.411300000003
2013-02-01,1,99,499.2503
2013-02-08,1,1,36966.66790000002
2013-02-08,1,2,51788.98050000002
2013-02-08,1,3,13742.071000000007
2013-02-08,1,4,40781.897699999994
2013-02-08,1,5,31614.517600000006
2013-02-08,1,6,5447.372299999997
2013-02-08,1,7,19167.6629
2013-02-08,1,8,39251.9955
2013-02-08,1,9,23507.799300000002
2013-02-08,1,10,34880.28589999997
2013-02-08,1,11,25737.397099999995
2013-02-08,1,12,11267.420199999999
2013-02-08,1,13,42714.78600000002
2013-02-08,1,14,16559.63770000001
2013-02-08,1,16,15469.739400000006
2013-02-08,1,17,9891.363999999989
2013-02-08,1,18,11877.075399999989
2013-02-08,1,19,1118.343699999999
2013-02-08,1,20,4856.159599999996
2013-02-08,1,21,8229.1674
2013-02-08,1,22,10512.5298
2013-02-08,1,23,21872.50649999997
2013-02-08,1,24,6117.182000000002
2013-02-08,1,25,10111.904400000001
2013-02-08,1,26,8413.7786
2013-02-08,1,27,1832.6990000000008
2013-02-08,1,28,693.5113999999999
2013-02-08,1,29,5950.533199999998
2013-02-08,1,30,3761.3683999999957
2013-02-08,1,31,1920.5111
2013-02-08,1,32,9808.240999999995
2013-02-08,1,33,6294.384100000001
2013-02-08,1,34,14167.411899999992
2013-02-08,1,35,3002.168600000001
2013-02-08,1,36,1300.8498000000013
2013-02-08,1,37,3226.8865999999994
2013-02-08,1,38,85305.26529999996
2013-02-08,1,40,65491.5111
2013-02-08,1,41,646.9041000000001
2013-02-08,1,42,9023.76059999999
2013-02-08,1,44,5324.570700000007
2013-02-08,1,45,29.42070000000002
2013-02-08,1,46,21835.410699999997
2013-02-08,1,48,848.1397000000001
2013-02-08,1,49,13947.087500000014
2013-02-08,1,52,2353.3803
2013-02-08,1,55,14690.47810000001
2013-02-08,1,56,3693.8684999999973
2013-02-08,1,58,2920.8907999999997
2013-02-08,1,59,216.9563
2013-02-08,1,60,1139.172
2013-02-08,1,67,12025.719400000016
2013-02-08,1,71,5791.2226
2013-02-08,1,72,75720.39869999998
2013-02-08,1,74,12874.221699999996
2013-02-08,1,79,44613.20179999998
2013-02-08,1,80,19383.13349999998
2013-02-08,1,81,32208.21740000002
2013-02-08,1,82,20891.74589999999
2013-02-08,1,83,6181.251000000003
2013-02-08,1,85,3149.5332999999996
2013-02-08,1,87,60503.13479999995
2013-02-08,1,90,91443.37539999996
2013-02-08,1,91,72965.91749999997
2013-02-08,1,92,100000.0
2013-02-08,1,93,77775.7355
2013-02-08,1,94,65005.727100000055
2013-02-08,1,95,100000.0
2013-02-08,1,96,34366.74309999998
2013-02-08,1,97,36484.58949999997
2013-02-08,1,98,14367.366300000009
2013-02-08,1,99,1896.7319
2013-02-15,1,1,36319.176
2013-02-15,1,2,47980.05670000003
2013-02-15,1,3,13339.663600000002
2013-02-15,1,4,36759.38339999999
2013-02-15,1,5,34833.50099999999
2013-02-15,1,6,4954.589300000001
2013-02-15,1,7,18291.803900000003
2013-02-15,1,8,37431.56549999998
2013-02-15,1,9,22929.60340000001
2013-02-15,1,10,36492.993299999966
2013-02-15,1,11,24501.317900000013
2013-02-15,1,12,9202.383299999989
2013-02-15,1,13,38996.73899999999
2013-02-15,1,14,17255.811700000002
2013-02-15,1,16,14244.306400000001
2013-02-15,1,17,10010.894999999995
2013-02-15,1,18,15477.629699999998
2013-02-15,1,19,959.028699999999
2013-02-15,1,20,5122.425099999996
2013-02-15,1,21,7943.400700000001
2013-02-15,1,22,10631.973499999995
2013-02-15,1,23,22159.28029999998
2013-02-15,1,24,6190.7530000000015
2013-02-15,1,25,10485.5174
2013-02-15,1,26,7916.531599999998
2013-02-15,1,27,1962.7316000000003
2013-02-15,1,28,727.6721999999997
2013-02-15,1,29,6029.739600000002
2013-02-15,1,30,3568.260799999999
2013-02-15,1,31,1985.8440000000012
2013-02-15,1,32,10782.850900000001
2013-02-15,1,33,6290.084800000003
2013-02-15,1,34,14156.335399999993
2013-02-15,1,35,2649.136200000002
2013-02-15,1,36,1954.5138000000009
2013-02-15,1,37,3112.769100000003
2013-02-15,1,38,83265.01190000003
2013-02-15,1,40,62073.08069999996
2013-02-15,1,41,658.4638
2013-02-15,1,42,8095.883799999998
2013-02-15,1,44,5389.824900000006
2013-02-15,1,45,29.77970000000002
2013-02-15,1,46,21583.108199999984
2013-02-15,1,48,1016.5
2013-02-15,1,49,12975.814200000008
2013-02-15,1,52,2004.4622
2013-02-15,1,54,107.35800000000005
2013-02-15,1,55,15205.098900000006
2013-02-15,1,56,4279.015599999998
2013-02-15,1,58,3089.69
2013-02-15,1,59,195.90529999999995
2013-02-15,1,60,897.7000000000007
2013-02-15,1,67,10810.975900000009
2013-02-15,1,71,4567.036900000001
2013-02-15,1,72,65700.70339999995
2013-02-15,1,74,13003.105899999997
2013-02-15,1,79,33792.30140000002
2013-02-15,1,80,19087.708099999985
2013-02-15,1,81,31363.383200000007
2013-02-15,1,82,20837.832899999994
2013-02-15,1,83,6892.037500000003
2013-02-15,1,85,3413.9404999999997
2013-02-15,1,87,52780.9079
2013-02-15,1,90,90282.74209999999
2013-02-15,1,91,73240.09619999999
2013-02-15,1,92,100000.0
2013-02-15,1,93,77629.4452
2013-02-15,1,94,66520.91130000002
2013-02-15,1,95,100000.0
2013-02-15,1,96,32042.752399999983
2013-02-15,1,97,36660.454
2013-02-15,1,98,13346.912200000002
2013-02-15,1,99,541.7314
2013-02-22,1,1,32153.885500000004
2013-02-22,1,2,48207.59020000001
2013-02-22,1,3,13318.839799999998
2013-02-22,1,4,36448.950000000004
2013-02-22,1,5,32498.37939999998
2013-02-22,1,6,4920.684000000001
2013-02-22,1,7,17612.22960000001
2013-02-22,1,8,37142.62289999999
2013-02-22,1,9,24391.346200000007
2013-02-22,1,10,36286.01079999999
2013-02-22,1,11,23849.010400000014
2013-02-22,1,12,9206.529899999989
2013-02-22,1,13,39015.085199999994
2013-02-22,1,14,16535.125899999995
2013-02-22,1,16,14279.142700000002
2013-02-22,1,17,10071.041099999997
2013-02-22,1,18,10350.145299999996
2013-02-22,1,19,890.846
2013-02-22,1,20,5111.879599999999
2013-02-22,1,21,7717.908800000002
2013-02-22,1,22,8915.835699999994
2013-02-22,1,23,21897.56849999999
2013-02-22,1,24,6041.699400000001
2013-02-22,1,25,10565.060699999998
2013-02-22,1,26,7646.403799999995
2013-02-22,1,27,1807.9852999999996
2013-02-22,1,28,731.6469999999999
2013-02-22,1,29,5501.853500000002
2013-02-22,1,30,3454.2841000000008
2013-02-22,1,31,1915.8636999999987
2013-02-22,1,32,8509.343800000004
2013-02-22,1,33,6453.813400000002
2013-02-22,1,34,14288.913799999997
2013-02-22,1,35,2415.1512000000016
2013-02-22,1,36,1384.5929000000006
2013-02-22,1,37,2796.2377000000015
2013-02-22,1,38,81816.56590000003
2013-02-22,1,40,62378.50509999998
2013-02-22,1,41,617.6664000000003
2013-02-22,1,42,8104.042699999999
2013-02-22,1,44,5420.295100000002
2013-02-22,1,45,22.4733
2013-02-22,1,46,21094.807899999985
2013-02-22,1,48,1820.4898999999998
2013-02-22,1,49,12622.374700000008
2013-02-22,1,52,1835.773299999999
2013-02-22,1,54,62.920800000000064
2013-02-22,1,55,12818.320899999997
2013-02-22,1,56,3904.671199999999
2013-02-22,1,58,3239.0958
2013-02-22,1,59,187.83519999999996
2013-02-22,1,60,833.4760000000005
2013-02-22,1,67,7799.824600000001
2013-02-22,1,71,4583.608899999999
2013-02-22,1,72,60130.950899999996
2013-02-22,1,74,11811.498399999997
2013-02-22,1,79,31499.033000000025
2013-02-22,1,80,18468.0619
2013-02-22,1,81,30596.01389999999
2013-02-22,1,82,19753.786099999994
2013-02-22,1,83,6521.932500000004
2013-02-22,1,85,2976.4445
2013-02-22,1,87,52807.8104
2013-02-22,1,90,84553.90870000007
2013-02-22,1,91,62426.169999999984
2013-02-22,1,92,100000.0
2013-02-22,1,93,72142.65369999997
2013-02-22,1,94,64246.57800000002
2013-02-22,1,95,100000.0
2013-02-22,1,96,32386.71119999999
2013-02-22,1,97,35088.80360000001
2013-02-22,1,98,12918.445
2013-03-01,1,1,21261.05099999998
2013-03-01,1,2,49007.095600000015
2013-03-01,1,3,11576.693699999996
2013-03-01,1,4,37557.89339999999
2013-03-01,1,5,28829.103599999977
2013-03-01,1,6,3704.6978
2013-03-01,1,7,18114.712599999995
2013-03-01,1,8,38464.9509
2013-03-01,1,9,29085.331000000006
2013-03-01,1,10,34443.77989999999
2013-03-01,1,11,23400.336500000005
2013-03-01,1,12,9248.676999999998
2013-03-01,1,13,40065.723299999976
2013-03-01,1,14,17114.195000000003
2013-03-01,1,16,19222.296700000003
2013-03-01,1,17,10411.4176
2013-03-01,1,18,1151.9769999999996
2013-03-01,1,19,1194.6641999999995
2013-03-01,1,20,6069.7796
2013-03-01,1,21,7970.635699999998
2013-03-01,1,22,10277.574999999999
2013-03-01,1,23,22107.85700000001
2013-03-01,1,24,6447.135400000002
2013-03-01,1,25,11848.9895
2013-03-01,1,26,6884.158600000003
2013-03-01,1,27,1574.9569000000006
2013-03-01,1,28,726.9153000000002
2013-03-01,1,29,5269.698900000004
2013-03-01,1,30,3936.3986999999993
2013-03-01,1,31,2210.3748999999993
2013-03-01,1,32,7668.1981000000005
2013-03-01,1,33,5852.4845
2013-03-01,1,34,12252.997400000002
2013-03-01,1,35,2562.755000000002
2013-03-01,1,36,1180.8654999999997
2013-03-01,1,37,3155.7181999999984
2013-03-01,1,38,85854.67029999995
2013-03-01,1,40,65555.44530000005
2013-03-01,1,41,714.0913
2013-03-01,1,42,8179.394500000003
2013-03-01,1,44,4160.157699999999
2013-03-01,1,46,20507.13479999999
2013-03-01,1,47,-174.66089999999997
2013-03-01,1,48,1148.3829
2013-03-01,1,49,12692.335200000012
2013-03-01,1,52,1911.9539000000018
2013-03-01,1,54,24.50220000000002
2013-03-01,1,55,14443.5322
2013-03-01,1,56,7168.862299999996
2013-03-01,1,58,4483.429399999999
2013-03-01,1,59,271.0383
2013-03-01,1,60,1263.0800000000013
2013-03-01,1,67,5895.387500000003
2013-03-01,1,71,3538.872899999998
2013-03-01,1,72,52611.89160000001
2013-03-01,1,74,11806.756599999997
2013-03-01,1,79,39018.24189999999
2013-03-01,1,80,18897.8396
2013-03-01,1,81,31013.135000000028
2013-03-01,1,82,20605.67309999999
2013-03-01,1,83,7776.442200000003
2013-03-01,1,85,2991.565900000001
2013-03-01,1,87,60594.15579999996
2013-03-01,1,90,86314.24850000007
2013-03-01,1,91,62923.2902
2013-03-01,1,92,100000.0
2013-03-01,1,93,71256.59380000003
2013-03-01,1,94,65522.10710000004
2013-03-01,1,95,100000.0
2013-03-01,1,96,31321.411799999998
2013-03-01,1,97,34688.338599999974
2013-03-01,1,98,11910.724899999997
2013-03-08,1,1,22108.38739999999
2013-03-08,1,2,48531.02360000002
2013-03-08,1,3,11863.7514
2013-03-08,1,4,39843.194699999985
2013-03-08,1,5,28539.70089999999
2013-03-08,1,6,3782.0580999999993
2013-03-08,1,7,18940.657000000003
2013-03-08,1,8,38037.394199999995
2013-03-08,1,9,29370.412700000004
2013-03-08,1,10,32453.60550000002
2013-03-08,1,11,26535.253899999996
2013-03-08,1,12,9360.768699999997
2013-03-08,1,13,39749.23030000002
2013-03-08,1,14,15082.533699999996
2013-03-08,1,16,23151.137700000014
2013-03-08,1,17,10155.946599999997
2013-03-08,1,18,1707.2330000000002
2013-03-08,1,19,1129.3699999999997
2013-03-08,1,20,4522.5141
2013-03-08,1,21,7514.993399999996
2013-03-08,1,22,9504.145100000002
2013-03-08,1,23,20413.630200000003
2013-03-08,1,24,4900.628200000001
2013-03-08,1,25,11307.973899999997
2013-03-08,1,26,6790.3650000000025
2013-03-08,1,27,1517.6775000000002
2013-03-08,1,28,684.8337000000002
2013-03-08,1,29,5133.293900000002
2013-03-08,1,30,3753.653799999998
2013-03-08,1,31,1939.3247000000001
2013-03-08,1,32,7448.6318
